17,thomson walk,1.3765497,103.8326817,11,24,159,200807,8
12,thomson view,1.356596,103.830749,11,24,159,200807,8
8,dakota crescent (block 58),1.307313,103.889415,12,20,154,200807,8
7,dakota crescent (block 60),1.30745,103.8889584,12,20,154,200807,8
12,dakota crescent (block 62),1.307977,103.888812,12,20,154,200807,8
1,dakota crescent (block 70),1.306755,103.888053,12,20,154,200807,8
17,dakota crescent (dakota residences),1.306140,103.886775,12,20,154,200807,8
43,dakota crescent (waterbank @ dakota),1.306757,103.888895,12,20,154,200807,8
15,jalan dua (block 93),1.308683,103.887038,12,20,154,200807,8
28,jalan dua (block 97),1.3089564,103.888358,12,20,154,200807,8
1,old airport road (block 93),1.308743,103.887095,12,20,154,200807,8
16,old airport road (block 95),1.3084164,103.8872951,12,20,154,200807,8
6,old airport road (block 99),1.308567,103.887961,12,20,154,200807,8
2,bedok north avenue 1 (block 423),1.328045,103.927549,13,23,153,200807,8
4,bedok north avenue 1 (block 424),1.3284552,103.927425,13,23,153,200807,8
1,bedok north road (block 421),1.3282862,103.9289357,13,23,153,200807,8
1,bedok north road (block 422),1.3287258,103.9288465,13,23,153,200807,8
1,bedok north road (block 425),1.3294006,103.929015,13,23,153,200807,8
4,chai chee avenue (block 29a),1.324592,103.924035,13,23,153,200807,8
1,chai chee road (block 1),1.328023,103.922616,13,23,153,200807,8
1,chai chee road (block 2),1.326906,103.922627,13,23,153,200807,8
4,chai chee road (block 10),1.327404,103.924623,13,23,153,200807,8
3,chai chee road (block 11),1.326967,103.924883,13,23,153,200807,8
5,chai chee road (block 19),1.327521,103.922250,13,23,153,200807,8
9,chai chee road (block 20),1.32635,103.922814,13,23,153,200807,8
16,chai chee road (block 21),1.325758,103.922426,13,23,153,200807,8
4,chai chee road (block 22),1.325333,103.921774,13,23,153,200807,8
31,chai chee road (block 23),1.325334,103.922588,13,23,153,200807,8
8,chai chee road (block 24),1.32485,103.922454,13,23,153,200807,8
4,chai chee road (block 27),1.324299,103.923418,13,23,153,200807,8
1,chai chee road (block 59),1.3247945,103.9203419,13,23,153,200807,8
5,chai chee road (block 61),1.3250766,103.9205908,13,23,153,200807,8
3,chai chee road (block 62),1.32546,103.921224,13,23,153,200807,8
4,chai chee road (block 63),1.3260641,103.9214434,13,23,153,200807,8
8,chai chee road (block 804),1.324303,103.9220349,13,23,153,200807,8
2,chai chee road (block 805),1.3243884,103.9216714,13,23,153,200807,8
1,chai chee road (block 807a),1.327215,103.923237,13,23,153,200807,8
5,chai chee road (block 807b),1.327675,103.923321,13,23,153,200807,8
2,chai chee road (block 807c),1.328120,103.923288,13,23,153,200807,8
3,chai chee road (block 808a),1.326913,103.923941,13,23,153,200807,8
7,chai chee road (block 808b),1.327326,103.924118,13,23,153,200807,8
3,chai chee street (block 41),1.327448,103.925916,13,23,153,200807,8
2,chai chee street (block 42),1.328009,103.925604,13,23,153,200807,8
1,chai chee street (block 43),1.3283802,103.9255,13,23,153,200807,8
3,chai chee street (block 44),1.329038,103.925621,13,23,153,200807,8
3,chai chee street (block 45),1.3288058,103.9243769,13,23,153,200807,8
1,chai chee street (block 52),1.3287588,103.9209019,13,23,153,200807,8
2,balam road (block 19),1.331402,103.887461,14,21,145,200807,8
3,balam road (block 20),1.330886,103.8874979,14,21,145,200807,8
2,balam road (block 21),1.331171,103.887015,14,21,145,200807,8
1,balam road (block 23),1.3309822,103.8867621,14,21,145,200807,8
7,balam road (block 24),1.3302092,103.8874873,14,21,145,200807,8
4,balam road (block 27),1.3304233,103.8861754,14,21,145,200807,8
1,balam road (block 28),1.3306977,103.8866678,14,21,145,200807,8
1,balam road (block 29),1.330088,103.88705,14,21,145,200807,8
3,balam road (block 30),1.329614,103.887126,14,21,145,200807,8
10,balam road (block 31),1.3297418,103.8858016,14,21,145,200807,8
4,balam road (block 32),1.3294404,103.8865668,14,21,145,200807,8
3,balam road (block 33),1.3299162,103.8860464,14,21,145,200807,8
1,circuit road (block 17a),1.329913,103.888109,14,21,145,200807,8
3,circuit road (block 17b),1.3287811,103.8858584,14,21,145,200807,8
3,circuit road (block 18b),1.329516,103.888090,14,21,145,200807,8
1,circuit road (block 18d),1.329505,103.889183,14,21,145,200807,8
1,circuit road (block 27),1.330419,103.886167,14,21,145,200807,8
5,circuit road (block 34),1.329061,103.887484,14,21,145,200807,8
3,circuit road (block 35),1.329166,103.886,14,21,145,200807,8
5,circuit road (block 36),1.3289971,103.8868353,14,21,145,200807,8
13,circuit road (block 37),1.3283032,103.8870762,14,21,145,200807,8
6,circuit road (block 38),1.3279319,103.886171,14,21,145,200807,8
1,circuit road (block 39),1.327478,103.885705,14,21,145,200807,8
3,circuit road (block 40),1.3276793,103.8860794,14,21,145,200807,8
5,circuit road (block 41),1.327157,103.886273,14,21,145,200807,8
7,circuit road (block 42),1.326973,103.886492,14,21,145,200807,8
1,circuit road (block 43),1.326554,103.8855316,14,21,145,200807,8
2,circuit road (block 44),1.3267202,103.8860241,14,21,145,200807,8
4,circuit road (block 45),1.326496,103.8858817,14,21,145,200807,8
1,circuit road (block 47),1.325774,103.885642,14,21,145,200807,8
1,circuit road (block 48),1.325422,103.885575,14,21,145,200807,8
1,circuit road (block 49),1.325142,103.88555,14,21,145,200807,8
1,circuit road (block 50),1.3249406,103.8854866,14,21,145,200807,8
2,circuit road (block 57),1.3247144,103.8867459,14,21,145,200807,8
3,circuit road (block 59),1.3253715,103.8872798,14,21,145,200807,8
1,circuit road (block 61),1.3259021,103.8867935,14,21,145,200807,8
1,circuit road (block 63),1.3264609,103.886613,14,21,145,200807,8
1,circuit road (block 64),1.326993,103.887178,14,21,145,200807,8
5,circuit road (block 65),1.3275012,103.8871326,14,21,145,200807,8
2,circuit road (block 66),1.3265494,103.8876234,14,21,145,200807,8
3,circuit road (block 67),1.325816,103.887931,14,21,145,200807,8
2,circuit road (block 69),1.3250459,103.8874078,14,21,145,200807,8
1,circuit road (block 70),1.325172,103.888017,14,21,145,200807,8
2,circuit road (block 71),1.3248993,103.887954,14,21,145,200807,8
1,circuit road (block 72),1.3246153,103.8879434,14,21,145,200807,8
1,circuit road (block 82a),1.324222,103.889496,14,21,145,200807,8
1,paya lebar road (le crescendo),1.330798,103.888661,14,21,145,200807,8
1,paya lebar way (block 93),1.322791,103.8879839,14,21,145,200807,8
3,pipit road (block 53),1.3240581,103.8866841,14,21,145,200807,8
2,pipit road (block 54),1.3239209,103.8874699,14,21,145,200807,8
2,pipit road (block 56),1.3241338,103.888462,14,21,145,200807,8
1,pipit road (block 90),1.3233673,103.886602,14,21,145,200807,8
1,pipit road (block 94),1.3233466,103.8886051,14,21,145,200807,8
4,chiltern drive,1.3487721,103.8634687,15,6,141,200807,8
10,clifton vale,1.346101,103.863734,15,6,141,200807,8
4,croucher road,1.345183,103.865462,15,6,141,200807,8
10,jalan girang,1.3482721,103.8671058,15,6,141,200807,8
1,jalan lateh,1.3447104,103.8691874,15,6,141,200807,8
5,jalan ria,1.346159,103.866716,15,6,141,200807,8
9,jalan riang,1.346885,103.866479,15,6,141,200807,8
5,lorong biawak,1.3477213,103.8701854,15,6,141,200807,8
7,jalan sukachita,1.3481787,103.867327,15,6,141,200807,8
16,lorong selangat,1.3458111,103.8682472,15,6,141,200807,8
14,matlock rise,1.347460,103.863635,15,6,141,200807,8
7,melrose drive,1.3485742,103.8658075,15,6,141,200807,8
6,serangoon avenue 2 (sun glade),1.348239,103.871675,15,6,141,200807,8
1,serangoon avenue 3,1.3515031,103.8682432,15,6,141,200807,8
7,serangoon avenue 3 (amaranda gardens),1.349413,103.867011,15,6,141,200807,8
2,serangoon avenue 3 (golden heights),1.349626,103.865955,15,6,141,200807,8
2,serangoon avenue 3 (the sunnydale),1.348954,103.867472,15,6,141,200807,8
2,serangoon avenue 3 (block 329),1.349769,103.868215,15,6,141,200807,8
2,serangoon avenue 3 (block 334),1.3500905,103.8707915,15,6,141,200807,8
1,serangoon avenue 3 (block 335),1.349666,103.871109,15,6,141,200807,8
2,sommerville road,1.3450338,103.8682319,15,6,141,200807,8
3,sommerville walk,1.3444333,103.870002,15,6,141,200807,8
4,sunridge park road,1.347692,103.864351,15,6,141,200807,8
1,upper serangoon road (the yardley),1.347727,103.871864,15,6,141,200807,8
4,vaughan road,1.3472313,103.8711229,15,6,141,200807,8
12,wolskel road,1.3471314,103.8688207,15,6,141,200807,8
1,east coast road,1.3089152,103.9119581,16,33,141,200807,8
2,east coast road (poshgrove east),1.308859,103.909860,16,33,141,200807,8
3,jalan baiduri,1.3117906,103.9137921,16,33,141,200807,8
2,joo chiat avenue,1.3161048,103.9125246,16,33,141,200807,8
2,joo chiat place,1.3143852,103.9068191,16,33,141,200807,8
2,joo chiat walk,1.3152094,103.9132721,16,33,141,200807,8
1,kurau place,1.3118488,103.914504,16,33,141,200807,8
2,kurau terrace,1.3120044,103.9155887,16,33,141,200807,8
35,lorong j telok kurau,1.3140902,103.910914,16,33,141,200807,8
14,lorong k telok kurau,1.3128427,103.9106438,16,33,141,200807,8
21,lorong k telok kurau (the cristallo),1.312708,103.911476,16,33,141,200807,8
2,lorong k telok kurau (the amery),1.312253,103.908234,16,33,141,200807,8
19,lorong l telok kurau,1.3118335,103.9110688,16,33,141,200807,8
2,lorong l telok kurau (le conney park),1.312258,103.911844,16,33,141,200807,8
11,lorong m telok kurau,1.3107682,103.9115566,16,33,141,200807,8
1,lorong m telok kurau (ebony mansions),1.3103802,103.9103672,16,33,141,200807,8
3,lorong m telok kurau (garden park residences),1.310611,103.910085,16,33,141,200807,8
2,lorong m telok kurau (mabelle),1.310489,103.909567,16,33,141,200807,8
1,lorong m telok kurau (the montage),1.310819,103.912215,16,33,141,200807,8
2,lorong n telok kurau,1.3099175,103.9118873,16,33,141,200807,8
2,still lane,1.3106318,103.9079639,16,33,141,200807,8
9,telok kurau road,1.313662,103.910296,16,33,141,200807,8
2,telok kurau road (the ctoz),1.313324,103.910743,16,33,141,200807,8
99,kaki bukit industrial terrace,1.3357978,103.9021495,17,12,140,200807,8
9,kaki bukit place,1.333914,103.9034445,17,12,140,200807,8
13,kaki bukit road 1,1.3342373,103.9023303,17,12,140,200807,8
19,kaki bukit road 3,1.3367835,103.9040443,17,12,140,200807,8
5,cassia crescent (block 28),1.309052,103.883532,18,22,137,200807,8
7,cassia crescent (block 30),1.309498,103.883285,18,22,137,200807,8
7,cassia crescent (block 32),1.3092392,103.8840554,18,22,137,200807,8
11,cassia crescent (block 34),1.309447,103.8844827,18,22,137,200807,8
7,cassia crescent (block 36),1.3098322,103.884863,18,22,137,200807,8
12,cassia crescent (block 42),1.3103929,103.8864136,18,22,137,200807,8
15,cassia crescent (block 52),1.3106881,103.8851742,18,22,137,200807,8
8,cassia crescent (block 54),1.310057,103.884573,18,22,137,200807,8
13,cassia crescent (block 56),1.310349,103.88335,18,22,137,200807,8
1,guillemard road,1.31127,103.8857029,18,22,137,200807,8
9,guillemard road (cassia view),1.311052,103.886629,18,22,137,200807,8
2,jalan tiga (block 39),1.307812,103.884999,18,22,137,200807,8
7,jalan tiga (block 43),1.308184,103.884676,18,22,137,200807,8
11,jalan tiga (block 45),1.308676,103.884518,18,22,137,200807,8
1,jalan tiga (block 47),1.3088439,103.884809,18,22,137,200807,8
10,jalan tiga (block 49),1.308985,103.885188,18,22,137,200807,8
1,old airport road (block 21),1.307542,103.884480,18,22,137,200807,8
5,pine close (block 1),1.3081049,103.8834496,18,22,137,200807,8
5,pine close (block 9),1.3095125,103.8824164,18,22,137,200807,8
26,desker road,1.3089894,103.8553812,19,27,128,200807,8
2,dunlop street,1.305370,103.853181,19,27,128,200807,8
5,hindoo road,1.3080787,103.8547567,19,27,128,200807,8
4,jalan besar,1.3088238,103.8574999,19,27,128,200807,8
1,kelantan road,1.3058863,103.8567682,19,27,128,200807,8
3,lembu road,1.309861,103.854607,19,27,128,200807,8
1,norris road,1.308013,103.853745,19,27,128,200807,8
32,rowell road,1.3085482,103.855095,19,27,128,200807,8
4,rowell road (block 639),1.307741,103.855291,19,27,128,200807,8
5,rowell road (block 640),1.3075421,103.8564726,19,27,128,200807,8
7,rowell road (block 641),1.3075424,103.8564728,19,27,128,200807,8
7,rowell road (block 642),1.307542,103.856473,19,27,128,200807,8
1,rowell road (rowell court),1.306372,103.854946,19,27,128,200807,8
5,serangoon road,1.3161701,103.8588401,19,27,128,200807,8
2,sam leong road,1.3098654,103.856432,19,27,128,200807,8
6,syed alwi road,1.3080585,103.8573934,19,27,128,200807,8
2,upper weld road,1.3060142,103.8542618,19,27,128,200807,8
1,veerasamy road,1.3074416,103.8543252,19,27,128,200807,8
2,veerasamy road (block 632),1.3063159,103.8545749,19,27,128,200807,8
4,veerasamy road (block 633),1.3057876,103.855139,19,27,128,200807,8
4,veerasamy road (block 635),1.3066931,103.8552511,19,27,128,200807,8
4,veerasamy road (block 637),1.3069731,103.8556308,19,27,128,200807,8
9,adis road (liv on sophia),1.301174,103.848036,20,9,125,200807,8
9,adis road (parc sophia),1.301434,103.847634,20,9,125,200807,8
1,handy road (nomu),1.299807,103.846844,20,9,125,200807,8
3,handy road (suites @ orchard),1.300453,103.845879,20,9,125,200807,8
2,mount emily road,1.304598,103.848830,20,9,125,200807,8
11,mount emily road (parc emily),1.3045199,103.8489506,20,9,125,200807,8
18,mount sophia (sophia hills),1.301276,103.846884,20,9,125,200807,8
4,niven road,1.303259,103.849560,20,9,125,200807,8
4,sophia road,1.302150,103.847252,20,9,125,200807,8
2,sophia road (1919),1.302673,103.846702,20,9,125,200807,8
3,sophia road (mount sophia suites),1.302132,103.846883,20,9,125,200807,8
2,sophia road (peace mansion),1.301353,103.849060,20,9,125,200807,8
3,sophia road (sapphire 99),1.302255,103.846635,20,9,125,200807,8
1,sophia road (sophia lodge),1.301824,103.848068,20,9,125,200807,8
1,sophia road (sophia crescent),1.301924,103.847612,20,9,125,200807,8
1,sophia road (sophia crest),1.301569,103.848212,20,9,125,200807,8
26,sophia road (sophia residence),1.300598,103.848584,20,9,125,200807,8
1,sophia road (suites @ sophia),1.302485,103.846536,20,9,125,200807,8
1,sophia road (wharton vale),1.302040,103.848325,20,9,125,200807,8
7,sophia road (8 @ mount sophia),1.301462,103.846235,20,9,125,200807,8
1,upper wilkie road,1.304039,103.847222,20,9,125,200807,8
1,wilkie road,1.302896,103.847581,20,9,125,200807,8
1,wilkie road (estilo),1.302717,103.847464,20,9,125,200807,8
3,wilkie road (sophia flats),1.302153,103.848903,20,9,125,200807,8
1,wilkie road (wilkie 48),1.302180,103.848149,20,9,125,200807,8
2,wilkie road (wilkie 80),1.303144,103.847667,20,9,125,200807,8
3,wilkie road (wilkie mansion),1.302982,103.847089,20,9,125,200807,8
3,wilkie road (wilkie studio),1.303286,103.847433,20,9,125,200807,8
1,wilkie terrace,1.302440,103.848820,20,9,125,200807,8
1,ang mo kio avenue 3 (block 101),1.370310,103.839397,21,13,115,200807,8
3,ang mo kio avenue 3 (block 102),1.370692,103.839398,21,13,115,200807,8
3,ang mo kio avenue 3 (block 103),1.371001,103.839156,21,13,115,200807,8
2,ang mo kio avenue 3 (block 132),1.371417,103.841917,21,13,115,200807,8
1,ang mo kio avenue 3 (block 133),1.371195,103.842624,21,13,115,200807,8
1,ang mo kio avenue 3 (block 134),1.3720419,103.8421784,21,13,115,200807,8
6,ang mo kio avenue 4 (block 105),1.372382,103.837693,21,13,115,200807,8
1,ang mo kio avenue 4 (block 106),1.371994,103.837256,21,13,115,200807,8
4,ang mo kio avenue 4 (block 107),1.3714519,103.837222,21,13,115,200807,8
3,ang mo kio avenue 4 (block 108),1.370999,103.838239,21,13,115,200807,8
4,ang mo kio avenue 4 (block 109),1.370192,103.837652,21,13,115,200807,8
6,ang mo kio avenue 4 (block 110),1.3704294,103.8373814,21,13,115,200807,8
18,ang mo kio avenue 4 (block 111),1.370944,103.837246,21,13,115,200807,8
1,ang mo kio avenue 4 (block 112),1.3713653,103.8358158,21,13,115,200807,8
4,ang mo kio avenue 4 (block 114),1.3725372,103.8364342,21,13,115,200807,8
2,ang mo kio avenue 4 (block 115),1.372995,103.836339,21,13,115,200807,8
1,ang mo kio avenue 4 (block 116),1.373471,103.836424,21,13,115,200807,8
1,ang mo kio avenue 4 (block 118),1.37325,103.835339,21,13,115,200807,8
1,ang mo kio avenue 4 (block 163),1.373595,103.838120,21,13,115,200807,8
2,ang mo kio avenue 4 (block 170),1.374059,103.836383,21,13,115,200807,8
1,ang mo kio avenue 4 (block 175),1.3757805,103.8369615,21,13,115,200807,8
1,ang mo kio avenue 4 (block 254),1.3703801,103.8345568,21,13,115,200807,8
1,ang mo kio avenue 4 (block 255),1.370676,103.834502,21,13,115,200807,8
2,ang mo kio avenue 4 (block 256),1.37063,103.8355799,21,13,115,200807,8
2,ang mo kio avenue 4 (block 257),1.3701882,103.8356319,21,13,115,200807,8
2,ang mo kio avenue 4 (block 258),1.3701076,103.8363135,21,13,115,200807,8
1,ang mo kio avenue 5 (block 179),1.3759289,103.839148,21,13,115,200807,8
8,ang mo kio street 11 (block 104a),1.371804,103.839025,21,13,115,200807,8
4,ang mo kio street 11 (block 104b),1.3720462,103.8386319,21,13,115,200807,8
1,ang mo kio street 21 (block 260a),1.369330,103.834057,21,13,115,200807,8
2,ang mo kio street 21 (block 260b),1.369032,103.833753,21,13,115,200807,8
3,ellington square,1.371595,103.834254,21,13,115,200807,8
2,mayflower avenue,1.370916,103.839917,21,13,115,200807,8
1,mayflower crescent,1.372916,103.839802,21,13,115,200807,8
1,mayflower lane,1.371071,103.840469,21,13,115,200807,8
4,mayflower place,1.373451,103.840221,21,13,115,200807,8
1,mayflower rise,1.372085,103.838644,21,13,115,200807,8
6,mayflower terrace,1.371668,103.840418,21,13,115,200807,8
6,mayflower way,1.3722679,103.8403796,21,13,115,200807,8
1,shangri-la walk,1.370084,103.833064,21,13,115,200807,8
3,braddell road,1.3432916,103.8545293,22,4,112,200807,8
9,braddell road (e maison),1.343333,103.869174,22,4,112,200807,8
6,clifton vale,1.346101,103.863734,22,4,112,200807,8
1,croucher road,1.345183,103.865462,22,4,112,200807,8
12,daisy avenue,1.3448311,103.8667894,22,4,112,200807,8
9,daisy road,1.344158,103.8673783,22,4,112,200807,8
4,daisy road (the clydeswood),1.344500,103.866723,22,4,112,200807,8
7,jalan lateh,1.3447104,103.8691874,22,4,112,200807,8
6,lorong selangat,1.3458111,103.8682472,22,4,112,200807,8
17,mackerrow road,1.3451431,103.8643521,22,4,112,200807,8
26,sommerville road,1.3450338,103.8682319,22,4,112,200807,8
11,sommerville walk,1.3444333,103.870002,22,4,112,200807,8
1,sommerville walk (r maison),1.343410,103.869941,22,4,112,200807,8
